slice,ticker,date,time,model,status,status_detail,maturity,t,t_beyond_last_pillar,t_below_first_pillar,spot,strike,forward,discount_factor,barrier_type,barrier_dir,barrier_mult,barrier_level,right,pv,std_err,knock_prob,vanilla_pv,vanilla_std_err,ko_over_vanilla,paths,steps,seed
daily,TSLA,2026-08-18,1530,svi,ok,,6M,0.5000000000,false,false,336.1000000000,336.1000000000,344.0159601387,0.9806346997,out,down,0.9500000000,319.2950000000,P,0.0089538206,0.0010973987,0.8921856720,38.5553997633,0.1786099443,0.0002322326,40000,192,20260824
daily,TSLA,2026-08-18,1530,svi,ok,,6M,0.5000000000,false,false,336.1000000000,336.1000000000,344.0159601387,0.9806346997,out,down,0.9000000000,302.4900000000,C,28.9695967110,0.3786000271,0.7639325562,46.1336639595,0.3795104463,0.6279491856,40000,192,20260824
daily,TSLA,2026-08-18,1530,svi,ok,,6M,0.5000000000,false,false,336.1000000000,336.1000000000,344.0159601387,0.9806346997,out,down,0.9000000000,302.4900000000,P,0.1720607541,0.0075647441,0.7639325562,38.5553997633,0.1786099443,0.0044626889,40000,192,20260824
daily,TSLA,2026-08-18,1530,svi,ok,,6M,0.5000000000,false,false,336.1000000000,336.1000000000,344.0159601387,0.9806346997,out,down,0.8500000000,285.6850000000,C,36.9049058521,0.3900516402,0.6361182517,46.1336639595,0.3795104463,0.7999560990,40000,192,20260824
daily,TSLA,2026-08-18,1530,svi,ok,,6M,0.5000000000,false,false,336.1000000000,336.1000000000,344.0159601387,0.9806346997,out,down,0.8500000000,285.6850000000,P,0.8714191090,0.0213393250,0.6361182517,38.5553997633,0.1786099443,0.0226017397,40000,192,20260824
daily,TSLA,2026-08-18,1530,svi,ok,,6M,0.5000000000,false,false,336.1000000000,336.1000000000,344.0159601387,0.9806346997,out,up,1.0500000000,352.9050000000,C,0.0075200148,0.0010179675,0.8755395122,46.1336639595,0.3795104463,0.0001630049,40000,192,20260824
daily,TSLA,2026-08-18,1530,svi,ok,,6M,0.5000000000,false,false,336.1000000000,336.1000000000,344.0159601387,0.9806346997,out,up,1.0500000000,352.9050000000,P,12.6342243227,0.1817375683,0.8755395122,38.5553997633,0.1786099443,0.3276901394,40000,192,20260824
daily,TSLA,2026-08-18,1530,svi,ok,,6M,0.5000000000,false,false,336.1000000000,336.1000000000,344.0159601387,0.9806346997,out,up,1.1000000000,369.7100000000,C,0.1147498675,0.0060387230,0.7516190970,46.1336639595,0.3795104463,0.0024873348,40000,192,20260824
daily,TSLA,2026-08-18,1530,svi,ok,,6M,0.5000000000,false,false,336.1000000000,336.1000000000,344.0159601387,0.9806346997,out,up,1.1000000000,369.7100000000,P,21.8168662083,0.2084189242,0.7516190970,38.5553997633,0.1786099443,0.5658576060,40000,192,20260824
daily,TSLA,2026-08-18,1530,svi,ok,,6M,0.5000000000,false,false,336.1000000000,336.1000000000,344.0159601387,0.9806346997,out,up,1.1500000000,386.5150000000,C,0.5426281147,0.0165965557,0.6396590587,46.1336639595,0.3795104463,0.0117620858,40000,192,20260824
daily,TSLA,2026-08-18,1530,svi,ok,,6M,0.5000000000,false,false,336.1000000000,336.1000000000,344.0159601387,0.9806346997,out,up,1.1500000000,386.5150000000,P,27.9936520049,0.2100791391,0.6396590587,38.5553997633,0.1786099443,0.7260630723,40000,192,20260824
daily,TSLA,2026-08-18,1530,ssvi,ok,,1M,0.0833333333,false,false,336.1000000000,336.1000000000,337.4704742339,0.9968517053,none,,,,C,16.1868570467,0.1208316786,,16.1868570467,0.1208316786,1.0000000000,40000,192,20260824
daily,TSLA,2026-08-18,1530,ssvi,ok,,1M,0.0833333333,false,false,336.1000000000,336.1000000000,337.4704742339,0.9968517053,none,,,,P,14.8002110502,0.0901354749,,14.8002110502,0.0901354749,1.0000000000,40000,192,20260824
daily,TSLA,2026-08-18,1530,ssvi,ok,,1M,0.0833333333,false,false,336.1000000000,336.1000000000,337.4704742339,0.9968517053,out,down,0.9500000000,319.2950000000,C,12.0499293784,0.1246157347,0.6624822431,16.1868570467,0.1208316786,0.7444267497,40000,192,20260824
daily,TSLA,2026-08-18,1530,ssvi,ok,,1M,0.0833333333,false,false,336.1000000000,336.1000000000,337.4704742339,0.9968517053,out,down,0.9500000000,319.2950000000,P,0.2219371957,0.0060876178,0.6624822431,14.8002110502,0.0901354749,0.0149955426,40000,192,20260824
daily,TSLA,2026-08-18,1530,ssvi,ok,,1M,0.0833333333,false,false,336.1000000000,336.1000000000,337.4704742339,0.9968517053,out,down,0.9000000000,302.4900000000,C,15.4151479092,0.1226296604,0.3621482675,16.1868570467,0.1208316786,0.9523249550,40000,192,20260824
daily,TSLA,2026-08-18,1530,ssvi,ok,,1M,0.0833333333,false,false,336.1000000000,336.1000000000,337.4704742339,0.9968517053,out,down,0.9000000000,302.4900000000,P,2.1757553666,0.0246662175,0.3621482675,14.8002110502,0.0901354749,0.1470084014,40000,192,20260824
daily,TSLA,2026-08-18,1530,ssvi,ok,,1M,0.0833333333,false,false,336.1000000000,336.1000000000,337.4704742339,0.9968517053,out,down,0.8500000000,285.6850000000,C,16.0738417862,0.1211954018,0.1848179140,16.1868570467,0.1208316786,0.9930180850,40000,192,20260824
daily,TSLA,2026-08-18,1530,ssvi,ok,,1M,0.0833333333,false,false,336.1000000000,336.1000000000,337.4704742339,0.9968517053,out,down,0.8500000000,285.6850000000,P,5.4917478165,0.0415647753,0.1848179140,14.8002110502,0.0901354749,0.3710587503,40000,192,20260824
daily,TSLA,2026-08-18,1530,ssvi,ok,,1M,0.0833333333,false,false,336.1000000000,336.1000000000,337.4704742339,0.9968517053,out,up,1.0500000000,352.9050000000,C,0.1889770104,0.0055528427,0.6690081857,16.1868570467,0.1208316786,0.0116747192,40000,192,20260824
daily,TSLA,2026-08-18,1530,ssvi,ok,,1M,0.0833333333,false,false,336.1000000000,336.1000000000,337.4704742339,0.9968517053,out,up,1.0500000000,352.9050000000,P,10.6386693192,0.0963669390,0.6690081857,14.8002110502,0.0901354749,0.7188187576,40000,192,20260824
daily,TSLA,2026-08-18,1530,ssvi,ok,,1M,0.0833333333,false,false,336.1000000000,336.1000000000,337.4704742339,0.9968517053,out,up,1.1000000000,369.7100000000,C,1.7735823743,0.0224909310,0.3913143540,16.1868570467,0.1208316786,0.1095692863,40000,192,20260824
daily,TSLA,2026-08-18,1530,ssvi,ok,,1M,0.0833333333,false,false,336.1000000000,336.1000000000,337.4704742339,0.9968517053,out,up,1.1000000000,369.7100000000,P,13.8184769415,0.0931297406,0.3913143540,14.8002110502,0.0901354749,0.9336675602,40000,192,20260824
daily,TSLA,2026-08-18,1530,ssvi,ok,,1M,0.0833333333,false,false,336.1000000000,336.1000000000,337.4704742339,0.9968517053,out,up,1.1500000000,386.5150000000,C,4.4814555387,0.0389571222,0.2244256114,16.1868570467,0.1208316786,0.2768576708,40000,192,20260824
daily,TSLA,2026-08-18,1530,ssvi,ok,,1M,0.0833333333,false,false,336.1000000000,336.1000000000,337.4704742339,0.9968517053,out,up,1.1500000000,386.5150000000,P,14.5804843375,0.0909371320,0.2244256114,14.8002110502,0.0901354749,0.9851538122,40000,192,20260824
daily,TSLA,2026-08-18,1530,ssvi,ok,,3M,0.2500000000,false,false,336.1000000000,336.1000000000,340.0791604424,0.9904198223,none,,,,C,31.6625415563,0.2460129240,,31.6625415563,0.2460129240,1.0000000000,40000,192,20260824
daily,TSLA,2026-08-18,1530,ssvi,ok,,3M,0.2500000000,false,false,336.1000000000,336.1000000000,340.0791604424,0.9904198223,none,,,,P,27.7497574300,0.1430809246,,27.7497574300,0.1430809246,1.0000000000,40000,192,20260824
daily,TSLA,2026-08-18,1530,ssvi,ok,,3M,0.2500000000,false,false,336.1000000000,336.1000000000,340.0791604424,0.9904198223,out,down,0.9500000000,319.2950000000,C,15.3280424486,0.2335611568,0.8346449458,31.6625415563,0.2460129240,0.4841065087,40000,192,20260824
daily,TSLA,2026-08-18,1530,ssvi,ok,,3M,0.2500000000,false,false,336.1000000000,336.1000000000,340.0791604424,0.9904198223,out,down,0.9500000000,319.2950000000,P,0.0317903704,0.0022359908,0.8346449458,27.7497574300,0.1430809246,0.0011456089,40000,192,20260824
daily,TSLA,2026-08-18,1530,ssvi,ok,,3M,0.2500000000,false,false,336.1000000000,336.1000000000,340.0791604424,0.9904198223,out,down,0.9000000000,302.4900000000,C,24.5589163347,0.2540823148,0.6483769468,31.6625415563,0.2460129240,0.7756457671,40000,192,20260824
daily,TSLA,2026-08-18,1530,ssvi,ok,,3M,0.2500000000,false,false,336.1000000000,336.1000000000,340.0791604424,0.9904198223,out,down,0.9000000000,302.4900000000,P,0.4926319105,0.0129627858,0.6483769468,27.7497574300,0.1430809246,0.0177526565,40000,192,20260824
daily,TSLA,2026-08-18,1530,ssvi,ok,,3M,0.2500000000,false,false,336.1000000000,336.1000000000,340.0791604424,0.9904198223,out,down,0.8500000000,285.6850000000,C,28.9270040232,0.2518903466,0.4759941096,31.6625415563,0.2460129240,0.9136033496,40000,192,20260824
daily,TSLA,2026-08-18,1530,ssvi,ok,,3M,0.2500000000,false,false,336.1000000000,336.1000000000,340.0791604424,0.9904198223,out,down,0.8500000000,285.6850000000,P,2.1525853031,0.0323830059,0.4759941096,27.7497574300,0.1430809246,0.0775713196,40000,192,20260824
daily,TSLA,2026-08-18,1530,ssvi,ok,,3M,0.2500000000,false,false,336.1000000000,336.1000000000,340.0791604424,0.9904198223,out,up,1.0500000000,352.9050000000,C,0.0237753329,0.0018602068,0.8254656707,31.6625415563,0.2460129240,0.0007508978,40000,192,20260824
daily,TSLA,2026-08-18,1530,ssvi,ok,,3M,0.2500000000,false,false,336.1000000000,336.1000000000,340.0791604424,0.9904198223,out,up,1.0500000000,352.9050000000,P,12.5546526940,0.1514565411,0.8254656707,27.7497574300,0.1430809246,0.4524238717,40000,192,20260824
daily,TSLA,2026-08-18,1530,ssvi,ok,,3M,0.2500000000,false,false,336.1000000000,336.1000000000,340.0791604424,0.9904198223,out,up,1.1000000000,369.7100000000,C,0.3528704542,0.0108284908,0.6542071434,31.6625415563,0.2460129240,0.0111447293,40000,192,20260824
daily,TSLA,2026-08-18,1530,ssvi,ok,,3M,0.2500000000,false,false,336.1000000000,336.1000000000,340.0791604424,0.9904198223,out,up,1.1000000000,369.7100000000,P,20.1163830468,0.1618354439,0.6542071434,27.7497574300,0.1430809246,0.7249210411,40000,192,20260824
daily,TSLA,2026-08-18,1530,ssvi,ok,,3M,0.2500000000,false,false,336.1000000000,336.1000000000,340.0791604424,0.9904198223,out,up,1.1500000000,386.5150000000,C,1.4001435744,0.0260771156,0.5071189994,31.6625415563,0.2460129240,0.0442208207,40000,192,20260824
daily,TSLA,2026-08-18,1530,ssvi,ok,,3M,0.2500000000,false,false,336.1000000000,336.1000000000,340.0791604424,0.9904198223,out,up,1.1500000000,386.5150000000,P,24.0392230597,0.1562691472,0.5071189994,27.7497574300,0.1430809246,0.8662858809,40000,192,20260824
daily,TSLA,2026-08-18,1530,ssvi,ok,,6M,0.5000000000,false,false,336.1000000000,336.1000000000,344.0159601387,0.9806346997,none,,,,C,45.9933319666,0.3774106205,,45.9933319666,0.3774106205,1.0000000000,40000,192,20260824
daily,TSLA,2026-08-18,1530,ssvi,ok,,6M,0.5000000000,false,false,336.1000000000,336.1000000000,344.0159601387,0.9806346997,none,,,,P,38.4276952929,0.1774227498,,38.4276952929,0.1774227498,1.0000000000,40000,192,20260824
daily,TSLA,2026-08-18,1530,ssvi,ok,,6M,0.5000000000,false,false,336.1000000000,336.1000000000,344.0159601387,0.9806346997,out,down,0.9500000000,319.2950000000,C,16.4244045519,0.3236344831,0.8916035834,45.9933319666,0.3774106205,0.3571040377,40000,192,20260824
daily,TSLA,2026-08-18,1530,ssvi,ok,,6M,0.5000000000,false,false,336.1000000000,336.1000000000,344.0159601387,0.9806346997,out,down,0.9500000000,319.2950000000,P,0.0091264163,0.0011146306,0.8916035834,38.4276952929,0.1774227498,0.0002374958,40000,192,20260824
daily,TSLA,2026-08-18,1530,ssvi,ok,,6M,0.5000000000,false,false,336.1000000000,336.1000000000,344.0159601387,0.9806346997,out,down,0.9000000000,302.4900000000,C,28.8268040309,0.3755949762,0.7632716859,45.9933319666,0.3774106205,0.6267605063,40000,192,20260824
daily,TSLA,2026-08-18,1530,ssvi,ok,,6M,0.5000000000,false,false,336.1000000000,336.1000000000,344.0159601387,0.9806346997,out,down,0.9000000000,302.4900000000,P,0.1767126931,0.0076275475,0.7632716859,38.4276952929,0.1774227498,0.0045985764,40000,192,20260824
daily,TSLA,2026-08-18,1530,ssvi,ok,,6M,0.5000000000,false,false,336.1000000000,336.1000000000,344.0159601387,0.9806346997,out,down,0.8500000000,285.6850000000,C,36.9167561097,0.3879027670,0.6328583226,45.9933319666,0.3774106205,0.8026545269,40000,192,20260824
daily,TSLA,2026-08-18,1530,ssvi,ok,,6M,0.5000000000,false,false,336.1000000000,336.1000000000,344.0159601387,0.9806346997,out,down,0.8500000000,285.6850000000,P,0.9017954100,0.0217402552,0.6328583226,38.4276952929,0.1774227498,0.0234673301,40000,192,20260824
daily,TSLA,2026-08-18,1530,ssvi,ok,,6M,0.5000000000,false,false,336.1000000000,336.1000000000,344.0159601387,0.9806346997,out,up,1.0500000000,352.9050000000,C,0.0079995319,0.0010304167,0.8755146346,45.9933319666,0.3774106205,0.0001739281,40000,192,20260824
daily,TSLA,2026-08-18,1530,ssvi,ok,,6M,0.5000000000,false,false,336.1000000000,336.1000000000,344.0159601387,0.9806346997,out,up,1.0500000000,352.9050000000,P,12.6110466705,0.1800326798,0.8755146346,38.4276952929,0.1774227498,0.3281759828,40000,192,20260824
daily,TSLA,2026-08-18,1530,ssvi,ok,,6M,0.5000000000,false,false,336.1000000000,336.1000000000,344.0159601387,0.9806346997,out,up,1.1000000000,369.7100000000,C,0.1156994834,0.0060898013,0.7518617544,45.9933319666,0.3774106205,0.0025155708,40000,192,20260824
daily,TSLA,2026-08-18,1530,ssvi,ok,,6M,0.5000000000,false,false,336.1000000000,336.1000000000,344.0159601387,0.9806346997,out,up,1.1000000000,369.7100000000,P,21.8579906782,0.2075520895,0.7518617544,38.4276952929,0.1774227498,0.5688082648,40000,192,20260824
daily,TSLA,2026-08-18,1530,ssvi,ok,,6M,0.5000000000,false,false,336.1000000000,336.1000000000,344.0159601387,0.9806346997,out,up,1.1500000000,386.5150000000,C,0.5335629423,0.0163653891,0.6397662912,45.9933319666,0.3774106205,0.0116008760,40000,192,20260824
daily,TSLA,2026-08-18,1530,ssvi,ok,,6M,0.5000000000,false,false,336.1000000000,336.1000000000,344.0159601387,0.9806346997,out,up,1.1500000000,386.5150000000,P,28.0105517065,0.2088322871,0.6397662912,38.4276952929,0.1774227498,0.7289157336,40000,192,20260824
daily,TSLA,2026-08-18,1530,essvi,ok,,1M,0.0833333333,false,false,336.1000000000,336.1000000000,337.4704742339,0.9968517053,none,,,,C,16.4563248600,0.1287713550,,16.4563248600,0.1287713550,1.0000000000,40000,192,20260824
daily,TSLA,2026-08-18,1530,essvi,ok,,1M,0.0833333333,false,false,336.1000000000,336.1000000000,337.4704742339,0.9968517053,none,,,,P,15.0668257816,0.0922645103,,15.0668257816,0.0922645103,1.0000000000,40000,192,20260824
daily,TSLA,2026-08-18,1530,essvi,ok,,1M,0.0833333333,false,false,336.1000000000,336.1000000000,337.4704742339,0.9968517053,out,down,0.9500000000,319.2950000000,C,12.2221074972,0.1322880044,0.6755638790,16.4563248600,0.1287713550,0.7426996976,40000,192,20260824
daily,TSLA,2026-08-18,1530,essvi,ok,,1M,0.0833333333,false,false,336.1000000000,336.1000000000,337.4704742339,0.9968517053,out,down,0.9500000000,319.2950000000,P,0.1958461586,0.0056301828,0.6755638790,15.0668257816,0.0922645103,0.0129985016,40000,192,20260824
daily,TSLA,2026-08-18,1530,essvi,ok,,1M,0.0833333333,false,false,336.1000000000,336.1000000000,337.4704742339,0.9968517053,out,down,0.9000000000,302.4900000000,C,15.7104522048,0.1305508780,0.3733571895,16.4563248600,0.1287713550,0.9546756240,40000,192,20260824
daily,TSLA,2026-08-18,1530,essvi,ok,,1M,0.0833333333,false,false,336.1000000000,336.1000000000,337.4704742339,0.9968517053,out,down,0.9000000000,302.4900000000,P,2.0793333606,0.0241257530,0.3733571895,15.0668257816,0.0922645103,0.1380073939,40000,192,20260824
daily,TSLA,2026-08-18,1530,essvi,ok,,1M,0.0833333333,false,false,336.1000000000,336.1000000000,337.4704742339,0.9968517053,out,down,0.8500000000,285.6850000000,C,16.3523098289,0.1290616995,0.1924206407,16.4563248600,0.1287713550,0.9936793280,40000,192,20260824
daily,TSLA,2026-08-18,1530,essvi,ok,,1M,0.0833333333,false,false,336.1000000000,336.1000000000,337.4704742339,0.9968517053,out,down,0.8500000000,285.6850000000,P,5.3663212155,0.0410915448,0.1924206407,15.0668257816,0.0922645103,0.3561680007,40000,192,20260824
daily,TSLA,2026-08-18,1530,essvi,ok,,1M,0.0833333333,false,false,336.1000000000,336.1000000000,337.4704742339,0.9968517053,out,up,1.0500000000,352.9050000000,C,0.1945793520,0.0056111788,0.6677545331,16.4563248600,0.1287713550,0.0118239858,40000,192,20260824
daily,TSLA,2026-08-18,1530,essvi,ok,,1M,0.0833333333,false,false,336.1000000000,336.1000000000,337.4704742339,0.9968517053,out,up,1.0500000000,352.9050000000,P,10.6434549547,0.0977567607,0.6677545331,15.0668257816,0.0922645103,0.7064165411,40000,192,20260824
daily,TSLA,2026-08-18,1530,essvi,ok,,1M,0.0833333333,false,false,336.1000000000,336.1000000000,337.4704742339,0.9968517053,out,up,1.1000000000,369.7100000000,C,1.7253968257,0.0222142221,0.3958870735,16.4563248600,0.1287713550,0.1048470324,40000,192,20260824
daily,TSLA,2026-08-18,1530,essvi,ok,,1M,0.0833333333,false,false,336.1000000000,336.1000000000,337.4704742339,0.9968517053,out,up,1.1000000000,369.7100000000,P,13.9330768349,0.0954407803,0.3958870735,15.0668257816,0.0922645103,0.9247519708,40000,192,20260824
daily,TSLA,2026-08-18,1530,essvi,ok,,1M,0.0833333333,false,false,336.1000000000,336.1000000000,337.4704742339,0.9968517053,out,up,1.1500000000,386.5150000000,C,4.2885134926,0.0384557197,0.2321853270,16.4563248600,0.1287713550,0.2605997104,40000,192,20260824
daily,TSLA,2026-08-18,1530,essvi,ok,,1M,0.0833333333,false,false,336.1000000000,336.1000000000,337.4704742339,0.9968517053,out,up,1.1500000000,386.5150000000,P,14.7745609481,0.0931955518,0.2321853270,15.0668257816,0.0922645103,0.9806020964,40000,192,20260824
daily,TSLA,2026-08-18,1530,essvi,ok,,3M,0.2500000000,false,false,336.1000000000,336.1000000000,340.0791604424,0.9904198223,none,,,,C,31.8660909685,0.2401623792,,31.8660909685,0.2401623792,1.0000000000,40000,192,20260824
daily,TSLA,2026-08-18,1530,essvi,ok,,3M,0.2500000000,false,false,336.1000000000,336.1000000000,340.0791604424,0.9904198223,none,,,,P,27.9485318444,0.1399544558,,27.9485318444,0.1399544558,1.0000000000,40000,192,20260824
daily,TSLA,2026-08-18,1530,essvi,ok,,3M,0.2500000000,false,false,336.1000000000,336.1000000000,340.0791604424,0.9904198223,out,down,0.9500000000,319.2950000000,C,15.3196867005,0.2296478858,0.8367419515,31.8660909685,0.2401623792,0.4807519917,40000,192,20260824
daily,TSLA,2026-08-18,1530,essvi,ok,,3M,0.2500000000,false,false,336.1000000000,336.1000000000,340.0791604424,0.9904198223,out,down,0.9500000000,319.2950000000,P,0.0284182687,0.0020950207,0.8367419515,27.9485318444,0.1399544558,0.0010168072,40000,192,20260824
daily,TSLA,2026-08-18,1530,essvi,ok,,3M,0.2500000000,false,false,336.1000000000,336.1000000000,340.0791604424,0.9904198223,out,down,0.9000000000,302.4900000000,C,24.6605501444,0.2492720204,0.6518923139,31.8660909685,0.2401623792,0.7738806171,40000,192,20260824
daily,TSLA,2026-08-18,1530,essvi,ok,,3M,0.2500000000,false,false,336.1000000000,336.1000000000,340.0791604424,0.9904198223,out,down,0.9000000000,302.4900000000,P,0.4734112147,0.0127591244,0.6518923139,27.9485318444,0.1399544558,0.0169386792,40000,192,20260824
daily,TSLA,2026-08-18,1530,essvi,ok,,3M,0.2500000000,false,false,336.1000000000,336.1000000000,340.0791604424,0.9904198223,out,down,0.8500000000,285.6850000000,C,29.1082639321,0.2464689128,0.4790123398,31.8660909685,0.2401623792,0.9134557471,40000,192,20260824
daily,TSLA,2026-08-18,1530,essvi,ok,,3M,0.2500000000,false,false,336.1000000000,336.1000000000,340.0791604424,0.9904198223,out,down,0.8500000000,285.6850000000,P,2.1438852730,0.0325151038,0.4790123398,27.9485318444,0.1399544558,0.0767083325,40000,192,20260824
daily,TSLA,2026-08-18,1530,essvi,ok,,3M,0.2500000000,false,false,336.1000000000,336.1000000000,340.0791604424,0.9904198223,out,up,1.0500000000,352.9050000000,C,0.0218276320,0.0017653273,0.8245583406,31.8660909685,0.2401623792,0.0006849799,40000,192,20260824
daily,TSLA,2026-08-18,1530,essvi,ok,,3M,0.2500000000,false,false,336.1000000000,336.1000000000,340.0791604424,0.9904198223,out,up,1.0500000000,352.9050000000,P,12.5872419826,0.1495258252,0.8245583406,27.9485318444,0.1399544558,0.4503722075,40000,192,20260824
daily,TSLA,2026-08-18,1530,essvi,ok,,3M,0.2500000000,false,false,336.1000000000,336.1000000000,340.0791604424,0.9904198223,out,up,1.1000000000,369.7100000000,C,0.3322644482,0.0105548622,0.6560850559,31.8660909685,0.2401623792,0.0104268970,40000,192,20260824
daily,TSLA,2026-08-18,1530,essvi,ok,,3M,0.2500000000,false,false,336.1000000000,336.1000000000,340.0791604424,0.9904198223,out,up,1.1000000000,369.7100000000,P,20.1317596611,0.1596100144,0.6560850559,27.9485318444,0.1399544558,0.7203154632,40000,192,20260824
daily,TSLA,2026-08-18,1530,essvi,ok,,3M,0.2500000000,false,false,336.1000000000,336.1000000000,340.0791604424,0.9904198223,out,up,1.1500000000,386.5150000000,C,1.3587320858,0.0257734031,0.5098317962,31.8660909685,0.2401623792,0.0426388065,40000,192,20260824
daily,TSLA,2026-08-18,1530,essvi,ok,,3M,0.2500000000,false,false,336.1000000000,336.1000000000,340.0791604424,0.9904198223,out,up,1.1500000000,386.5150000000,P,24.1131388683,0.1537865885,0.5098317962,27.9485318444,0.1399544558,0.8627694293,40000,192,20260824
daily,TSLA,2026-08-18,1530,essvi,ok,,6M,0.5000000000,false,false,336.1000000000,336.1000000000,344.0159601387,0.9806346997,none,,,,C,46.1767458275,0.3756133542,,46.1767458275,0.3756133542,1.0000000000,40000,192,20260824
daily,TSLA,2026-08-18,1530,essvi,ok,,6M,0.5000000000,false,false,336.1000000000,336.1000000000,344.0159601387,0.9806346997,none,,,,P,38.5902692000,0.1771097125,,38.5902692000,0.1771097125,1.0000000000,40000,192,20260824
daily,TSLA,2026-08-18,1530,essvi,ok,,6M,0.5000000000,false,false,336.1000000000,336.1000000000,344.0159601387,0.9806346997,out,down,0.9500000000,319.2950000000,C,16.4009206196,0.3231467757,0.8919094426,46.1767458275,0.3756133542,0.3551770556,40000,192,20260824
daily,TSLA,2026-08-18,1530,essvi,ok,,6M,0.5000000000,false,false,336.1000000000,336.1000000000,344.0159601387,0.9806346997,out,down,0.9500000000,319.2950000000,P,0.0089259243,0.0011089819,0.8919094426,38.5902692000,0.1771097125,0.0002312999,40000,192,20260824
daily,TSLA,2026-08-18,1530,essvi,ok,,6M,0.5000000000,false,false,336.1000000000,336.1000000000,344.0159601387,0.9806346997,out,down,0.9000000000,302.4900000000,C,28.8175749283,0.3742367076,0.7641280935,46.1767458275,0.3756133542,0.6240711512,40000,192,20260824
daily,TSLA,2026-08-18,1530,essvi,ok,,6M,0.5000000000,false,false,336.1000000000,336.1000000000,344.0159601387,0.9806346997,out,down,0.9000000000,302.4900000000,P,0.1700919789,0.0074679060,0.7641280935,38.5902692000,0.1771097125,0.0044076391,40000,192,20260824
daily,TSLA,2026-08-18,1530,essvi,ok,,6M,0.5000000000,false,false,336.1000000000,336.1000000000,344.0159601387,0.9806346997,out,down,0.8500000000,285.6850000000,C,36.9829238515,0.3863062415,0.6343667417,46.1767458275,0.3756133542,0.8008993096,40000,192,20260824
daily,TSLA,2026-08-18,1530,essvi,ok,,6M,0.5000000000,false,false,336.1000000000,336.1000000000,344.0159601387,0.9806346997,out,down,0.8500000000,285.6850000000,P,0.8712152090,0.0213467371,0.6343667417,38.5902692000,0.1771097125,0.0225760335,40000,192,20260824
daily,TSLA,2026-08-18,1530,essvi,ok,,6M,0.5000000000,false,false,336.1000000000,336.1000000000,344.0159601387,0.9806346997,out,up,1.0500000000,352.9050000000,C,0.0092566696,0.0011571633,0.8747122269,46.1767458275,0.3756133542,0.0002004617,40000,192,20260824
daily,TSLA,2026-08-18,1530,essvi,ok,,6M,0.5000000000,false,false,336.1000000000,336.1000000000,344.0159601387,0.9806346997,out,up,1.0500000000,352.9050000000,P,12.6331632600,0.1792797952,0.8747122269,38.5902692000,0.1771097125,0.3273665492,40000,192,20260824
daily,TSLA,2026-08-18,1530,essvi,ok,,6M,0.5000000000,false,false,336.1000000000,336.1000000000,344.0159601387,0.9806346997,out,up,1.1000000000,369.7100000000,C,0.1127607254,0.0059323602,0.7522114056,46.1767458275,0.3756133542,0.0024419375,40000,192,20260824
daily,TSLA,2026-08-18,1530,essvi,ok,,6M,0.5000000000,false,false,336.1000000000,336.1000000000,344.0159601387,0.9806346997,out,up,1.1000000000,369.7100000000,P,21.8405998914,0.2069196179,0.7522114056,38.5902692000,0.1771097125,0.5659613251,40000,192,20260824
daily,TSLA,2026-08-18,1530,essvi,ok,,6M,0.5000000000,false,false,336.1000000000,336.1000000000,344.0159601387,0.9806346997,out,up,1.1500000000,386.5150000000,C,0.5181017310,0.0161421841,0.6409522941,46.1767458275,0.3756133542,0.0112199706,40000,192,20260824
daily,TSLA,2026-08-18,1530,essvi,ok,,6M,0.5000000000,false,false,336.1000000000,336.1000000000,344.0159601387,0.9806346997,out,up,1.1500000000,386.5150000000,P,28.0380343361,0.2085607038,0.6409522941,38.5902692000,0.1771097125,0.7265571067,40000,192,20260824
daily,TSLA,2026-08-18,1530,essvi_g05,ok,,1M,0.0833333333,false,false,336.1000000000,336.1000000000,337.4704742339,0.9968517053,none,,,,C,15.5946095522,0.1274468475,,15.5946095522,0.1274468475,1.0000000000,40000,192,20260824
daily,TSLA,2026-08-18,1530,essvi_g05,ok,,1M,0.0833333333,false,false,336.1000000000,336.1000000000,337.4704742339,0.9968517053,none,,,,P,14.2030974515,0.0915597066,,14.2030974515,0.0915597066,1.0000000000,40000,192,20260824
daily,TSLA,2026-08-18,1530,essvi_g05,ok,,1M,0.0833333333,false,false,336.1000000000,336.1000000000,337.4704742339,0.9968517053,out,down,0.9500000000,319.2950000000,C,11.9436620559,0.1304460038,0.6532852862,15.5946095522,0.1274468475,0.7658840073,40000,192,20260824
daily,TSLA,2026-08-18,1530,essvi_g05,ok,,1M,0.0833333333,false,false,336.1000000000,336.1000000000,337.4704742339,0.9968517053,out,down,0.9500000000,319.2950000000,P,0.2410081612,0.0062775053,0.6532852862,14.2030974515,0.0915597066,0.0169687043,40000,192,20260824
daily,TSLA,2026-08-18,1530,essvi_g05,ok,,1M,0.0833333333,false,false,336.1000000000,336.1000000000,337.4704742339,0.9968517053,out,down,0.9000000000,302.4900000000,C,14.9880747144,0.1288843823,0.3454599656,15.5946095522,0.1274468475,0.9611061222,40000,192,20260824
daily,TSLA,2026-08-18,1530,essvi_g05,ok,,1M,0.0833333333,false,false,336.1000000000,336.1000000000,337.4704742339,0.9968517053,out,down,0.9000000000,302.4900000000,P,2.2582938454,0.0245666890,0.3454599656,14.2030974515,0.0915597066,0.1590000951,40000,192,20260824
