slice,ticker,date,time,model,status,status_detail,slice_index,expiry_date,tenor_years,forward,n_quotes_raw,n_quotes_used,fit_rmse_vol_bp,fit_max_err_bp,lib_rmse_vol_bp,fit_vol_min,fit_vol_max,pillar_vol_min,pillar_vol_max,converged,min_butterfly_g,k_lo,k_hi,n_slices_fitted,n_slices_skipped,self_validates,svi_a,svi_b,svi_rho,svi_m,svi_sigma,ssvi_rho,ssvi_eta,ssvi_gamma,ssvi_theta,ssvi_phi,essvi_theta,essvi_psi,essvi_rho,essvi_eta,essvi_gamma,essvi_tube_clamped
daily,AMD,2026-08-14,1530,essvi_g05,ok,,0,2026-08-17,0.0082191781,508.0099500508,328,32,97.9938199392,457.8456729806,97.9938199392,0.3866897700,0.5252523589,0.3840464542,0.5710369262,true,0.4640856489,-0.1212534513,0.0794172441,21,0,true,,,,,,,,,,,0.0012286453,0.0249745206,-0.0092510137,0.7129359794,0.5000000000,0.0000000000
daily,AMD,2026-08-14,1530,essvi_g05,ok,,1,2026-08-19,0.0136986301,507.9323274037,330,54,78.5833254903,252.4020480027,78.5833254903,0.4886730265,0.6031615970,0.4919338647,0.6284018018,true,0.5527774938,-0.1435734980,0.1196645105,21,0,true,,,,,,,,,,,0.0032711665,0.0407092117,0.0002104654,0.7129359794,0.5000000000,0.0000000000
daily,AMD,2026-08-14,1530,essvi_g05,ok,,2,2026-08-21,0.0191780822,508.1960934674,314,62,392.9245053691,2022.4467453182,392.9245053691,0.5310072654,0.9046201694,0.5325569851,1.1068648439,true,0.3665960287,-0.4317747294,0.2461049790,21,0,true,,,,,,,,,,,0.0054539718,0.0525080488,-0.0936954558,0.7129359794,0.5000000000,0.0000000000
daily,AMD,2026-08-14,1530,essvi_g05,ok,,3,2026-08-24,0.0273972603,508.7607553141,288,60,268.0421334503,1324.0105105267,268.0421334503,0.4871472144,0.7936685187,0.4831060747,0.9260695697,true,0.3796964418,-0.4317747294,0.2461049790,21,0,true,,,,,,,,,,,0.0065381749,0.0574597424,-0.0746812099,0.7129359794,0.5000000000,0.0000000000
daily,AMD,2026-08-14,1530,essvi_g05,ok,,4,2026-08-26,0.0328767123,508.4352955479,232,47,203.0826212926,801.8642263572,203.0826212926,0.5180603077,0.7651955659,0.5175298362,0.8453819886,true,0.4088982945,-0.4317747294,0.1655916936,21,0,true,,,,,,,,,,,0.0088246790,0.0666794703,0.0117355151,0.7129359794,0.5000000000,0.0000000000
daily,AMD,2026-08-14,1530,essvi_g05,ok,,5,2026-08-28,0.0383561644,508.8335545612,350,70,167.6339911443,550.7684165465,167.6339911443,0.5420427356,0.7329051987,0.5496504887,0.7879820404,true,0.4756218461,-0.3460169268,0.2899718399,21,0,true,,,,,,,,,,,0.0112889885,0.0753252199,-0.0416412923,0.7129359794,0.5000000000,0.0000000000
daily,AMD,2026-08-14,1530,essvi_g05,ok,,6,2026-09-04,0.0575342466,509.2354741626,330,66,182.6199555834,770.8124046091,182.6199555834,0.5435206686,0.7443795035,0.5498121269,0.8214607440,true,0.4640918417,-0.4490853484,0.3871626758,21,0,true,,,,,,,,,,,0.0170164569,0.0922191494,-0.0345113042,0.7129359794,0.5000000000,0.0000000000
daily,AMD,2026-08-14,1530,essvi_g05,ok,,7,2026-09-11,0.0767123288,509.6112167813,332,77,147.3559739966,520.7412150371,147.3559739966,0.5330184806,0.7104848154,0.5432958397,0.7625589369,true,0.4857803098,-0.4653271192,0.3593964192,21,0,true,,,,,,,,,,,0.0218204375,0.1041825462,-0.0360946099,0.7129359794,0.5000000000,0.0000000000
daily,AMD,2026-08-14,1530,essvi_g05,ok,,8,2026-09-18,0.0958904110,510.0009927818,264,49,138.7821490629,303.5040281469,138.7821490629,0.5357320297,0.6970482479,0.5499087176,0.7273986507,true,0.5135921675,-0.4660916766,0.4626215753,21,0,true,,,,,,,,,,,0.0276048438,0.1168503745,-0.0573239580,0.7129359794,0.5000000000,0.0000000000
daily,AMD,2026-08-14,1530,essvi_g05,ok,,9,2026-09-25,0.1150684932,510.1818459224,332,81,115.4204165013,270.4244987851,115.4204165013,0.5446609555,0.6863209008,0.5545723877,0.7133633507,true,0.5331445495,-0.4981949253,0.3853059837,21,0,true,,,,,,,,,,,0.0341409637,0.1295384063,-0.0132324058,0.7129359794,0.5000000000,0.0000000000
daily,AMD,2026-08-14,1530,essvi_g05,ok,,10,2026-10-02,0.1342465753,511.2189591675,332,62,99.2084274154,228.0415814226,99.2084274154,0.5503154482,0.6621413633,0.5585285030,0.6604461285,true,0.5720634692,-0.4981949253,0.3698521962,21,0,true,,,,,,,,,,,0.0407205768,0.1410231537,0.0397890679,0.7129359794,0.5000000000,0.0000000000
daily,AMD,2026-08-14,1530,essvi_g05,ok,,11,2026-10-16,0.1726027397,511.6731871945,218,47,116.4618965991,200.7326986447,116.4618965991,0.5546884019,0.6594932732,0.5667581550,0.6684688511,true,0.6055298032,-0.5011138175,0.4593481327,21,0,true,,,,,,,,,,,0.0531014733,0.1600916600,-0.0066924195,0.7129359794,0.5000000000,0.0000000000
daily,AMD,2026-08-14,1530,essvi_g05,ok,,12,2026-11-20,0.2684931507,513.8530313386,226,52,99.7656067675,176.5687644923,99.7656067675,0.5938359058,0.6626167574,0.6015448569,0.6478789337,true,0.7258155768,-0.5053649958,0.4673670469,21,0,true,,,,,,,,,,,0.0947567049,0.2097474553,0.0282055512,0.7129359794,0.5000000000,0.0000000000
daily,AMD,2026-08-14,1530,essvi_g05,ok,,13,2026-12-18,0.3452054795,515.5304719398,264,52,85.1178888302,149.6630043185,85.1178888302,0.5930460380,0.6483683108,0.6006493184,0.6334020104,true,0.7751870458,-0.5086241157,0.4641079271,21,0,true,,,,,,,,,,,0.1215139995,0.2346720357,0.0292549691,0.7129359794,0.5000000000,0.0000000000
daily,AMD,2026-08-14,1530,essvi_g05,ok,,14,2027-01-15,0.4219178082,517.8969866033,264,51,69.9312327045,130.7834255425,69.9312327045,0.5911526738,0.6369680934,0.5981126344,0.6251912434,true,0.8241161698,-0.4814553591,0.4595279853,21,0,true,,,,,,,,,,,0.1475727714,0.2556604398,0.0295511398,0.7129359794,0.5000000000,0.0000000000
daily,AMD,2026-08-14,1530,essvi_g05,ok,,15,2027-02-19,0.5178082192,520.2379256292,158,52,56.9051863859,120.7565802972,56.9051863859,0.6006576570,0.6397487657,0.6055293664,0.6279191312,true,0.8597319664,-0.4859652604,0.4671394446,21,0,true,,,,,,,,,,,0.1870180011,0.2829851106,0.0326586962,0.7129359794,0.5000000000,0.0000000000
daily,AMD,2026-08-14,1530,essvi_g05,ok,,16,2027-03-19,0.5945205479,522.1495380473,248,48,56.2848167858,106.1177950836,56.2848167858,0.6058942065,0.6389643854,0.6101448804,0.6299400411,true,0.8893696769,-0.4896330224,0.4634716826,21,0,true,,,,,,,,,,,0.2184444478,0.3018687604,0.0295968006,0.7129359794,0.5000000000,0.0000000000
daily,AMD,2026-08-14,1530,essvi_g05,ok,,17,2027-06-17,0.8410958904,527.8277115326,256,53,42.9421062607,86.2855634932,42.9421062607,0.6144670528,0.6374182402,0.6162049871,0.6292384627,true,0.9433160566,-0.5004489307,0.4646319653,21,0,true,,,,,,,,,,,0.3178225056,0.3501179655,0.0281068827,0.7129359794,0.5000000000,0.0000000000
daily,AMD,2026-08-14,1530,essvi_g05,ok,,18,2027-09-17,1.0931506849,534.3015052839,256,53,29.6499715265,62.7390111269,29.6499715265,0.6191290503,0.6371390554,0.6180288265,0.6334702252,true,0.9722666927,-0.4818676418,0.4642760532,21,0,true,,,,,,,,,,,0.4194969548,0.3875678166,0.0335856205,0.7129359794,0.5000000000,0.0000000000
daily,AMD,2026-08-14,1530,essvi_g05,ok,,19,2027-12-17,1.3424657534,539.8878958215,264,54,24.5037059692,47.1805394640,24.5037059692,0.6243502071,0.6382133064,0.6234953578,0.6337250833,true,0.9927917552,-0.4922688632,0.4655708716,21,0,true,,,,,,,,,,,0.5237663365,0.4179844605,0.0295107981,0.7129359794,0.5000000000,0.0000000000
daily,AMD,2026-08-14,1530,essvi_g05,ok,,20,2028-01-21,1.4383561644,542.6330131041,264,54,20.8194479110,51.8132209880,20.8194479110,0.6245715398,0.6359070802,0.6257373436,0.6352450976,true,1.0032763863,-0.4973405863,0.4604991484,21,0,true,,,,,,,,,,,0.5612830428,0.4274651090,0.0188326821,0.7129359794,0.5000000000,0.0000000000
daily,AMD,2026-08-14,1530,essvi_gfree,ok,,0,2026-08-17,0.0082191781,508.0099500508,328,32,146.7421331813,299.1175173684,146.7421331813,0.3682646878,0.5589867001,0.3840464542,0.5710369262,true,0.3888013844,-0.1212534513,0.0794172441,21,0,true,,,,,,,,,,,0.0011146117,0.0320926962,0.0052414987,0.4283017810,0.6189615914,0.0000000000
daily,AMD,2026-08-14,1530,essvi_gfree,ok,,1,2026-08-19,0.0136986301,507.9323274037,330,54,127.0508710666,210.4269916131,127.0508710666,0.4761345533,0.6188735849,0.4919338647,0.6284018018,true,0.4932210329,-0.1435734980,0.1196645105,21,0,true,,,,,,,,,,,0.0031057875,0.0473868490,0.0094853905,0.4283017810,0.6189615914,0.0000000000
daily,AMD,2026-08-14,1530,essvi_gfree,ok,,2,2026-08-21,0.0191780822,508.1960934674,314,62,358.1554758334,1776.5468919245,358.1554758334,0.5205526581,0.9292101548,0.5325569851,1.1068648439,true,0.3483420399,-0.4317747294,0.2461049790,21,0,true,,,,,,,,,,,0.0052302544,0.0577505575,-0.0802908895,0.4283017810,0.6189615914,0.0000000000
daily,AMD,2026-08-14,1530,essvi_gfree,ok,,3,2026-08-24,0.0273972603,508.7607553141,288,60,254.9914436403,1162.6072099835,254.9914436403,0.4815949493,0.8098088487,0.4831060747,0.9260695697,true,0.3642593631,-0.4317747294,0.2461049790,21,0,true,,,,,,,,,,,0.0063761613,0.0622516480,-0.0584987795,0.4283017810,0.6189615914,0.0000000000
daily,AMD,2026-08-14,1530,essvi_gfree,ok,,4,2026-08-26,0.0328767123,508.4352955479,232,47,199.4907196758,703.5536486619,199.4907196758,0.5153152058,0.7750266237,0.5175298362,0.8453819886,true,0.3978960965,-0.4317747294,0.1655916936,21,0,true,,,,,,,,,,,0.0087331010,0.0701159934,0.0192825856,0.4283017810,0.6189615914,0.0000000000
daily,AMD,2026-08-14,1530,essvi_gfree,ok,,5,2026-08-28,0.0383561644,508.8335545612,350,70,165.6793462078,518.3190667191,165.6793462078,0.5399071220,0.7361501337,0.5496504887,0.7879820404,true,0.4682133194,-0.3460169268,0.2899718399,21,0,true,,,,,,,,,,,0.0111985075,0.0770126566,-0.0397865722,0.4283017810,0.6189615914,0.0000000000
daily,AMD,2026-08-14,1530,essvi_gfree,ok,,6,2026-09-04,0.0575342466,509.2354741626,330,66,185.2630627533,803.4319531084,185.2630627533,0.5453178718,0.7411175487,0.5498121269,0.8214607440,true,0.4706330021,-0.4490853484,0.3871626758,21,0,true,,,,,,,,,,,0.0171306102,0.0903521884,-0.0360409132,0.4283017810,0.6189615914,0.0000000000
daily,AMD,2026-08-14,1530,essvi_gfree,ok,,7,2026-09-11,0.0767123288,509.6112167813,332,77,143.7902696256,584.4587623247,143.7902696256,0.5370477983,0.7041130606,0.5432958397,0.7625589369,true,0.5018465145,-0.4653271192,0.3593964192,21,0,true,,,,,,,,,,,0.0221584769,0.0994741474,-0.0391271036,0.4283017810,0.6189615914,0.0000000000
daily,AMD,2026-08-14,1530,essvi_gfree,ok,,8,2026-09-18,0.0958904110,510.0009927818,264,49,121.4703080003,397.2213416894,121.4703080003,0.5426527827,0.6876765165,0.5499087176,0.7273986507,true,0.5411973934,-0.4660916766,0.4626215753,21,0,true,,,,,,,,,,,0.0283174013,0.1089687192,-0.0561636976,0.4283017810,0.6189615914,0.0000000000
daily,AMD,2026-08-14,1530,essvi_gfree,ok,,9,2026-09-25,0.1150684932,510.1818459224,332,81,95.8077858344,400.8652054420,95.8077858344,0.5508947623,0.6732768302,0.5545723877,0.7133633507,true,0.5693084359,-0.4981949253,0.3853059837,21,0,true,,,,,,,,,,,0.0349268214,0.1177487708,-0.0126703654,0.4283017810,0.6189615914,0.0000000000
daily,AMD,2026-08-14,1530,essvi_gfree,ok,,10,2026-10-02,0.1342465753,511.2189591675,332,62,64.7809314403,126.8280108815,64.7809314403,0.5552407379,0.6477633274,0.5585285030,0.6604461285,true,0.6166381573,-0.4981949253,0.3698521962,21,0,true,,,,,,,,,,,0.0414478490,0.1253846772,0.0385860455,0.4283017810,0.6189615914,0.0000000000
daily,AMD,2026-08-14,1530,essvi_gfree,ok,,11,2026-10-16,0.1726027397,511.6731871945,218,47,76.5835080130,231.1459487998,76.5835080130,0.5635822969,0.6453542563,0.5667581550,0.6684688511,true,0.6645506344,-0.5011138175,0.4593481327,21,0,true,,,,,,,,,,,0.0548204370,0.1388054833,-0.0034457195,0.4283017810,0.6189615914,0.0000000000
daily,AMD,2026-08-14,1530,essvi_gfree,ok,,12,2026-11-20,0.2684931507,513.8530313386,226,52,44.1171230697,72.8700991318,44.1171230697,0.6016787403,0.6520070115,0.6015448569,0.6478789337,true,0.7998771693,-0.5053649958,0.4673670469,21,0,true,,,,,,,,,,,0.0973334496,0.1701642501,0.0373763722,0.4283017810,0.6189615914,0.0000000000
daily,AMD,2026-08-14,1530,essvi_gfree,ok,,13,2026-12-18,0.3452054795,515.5304719398,264,52,34.1955080147,59.7996508374,34.1955080147,0.5998813253,0.6386799252,0.6006493184,0.6334020104,true,0.8476810330,-0.5086241157,0.4641079271,21,0,true,,,,,,,,,,,0.1244102616,0.1851190119,0.0386170513,0.4283017810,0.6189615914,0.0000000000
daily,AMD,2026-08-14,1530,essvi_gfree,ok,,14,2027-01-15,0.4219178082,517.8969866033,264,51,22.2936307960,39.0757709946,22.2936307960,0.5967289790,0.6286353902,0.5981126344,0.6251912434,true,0.8801484004,-0.4814553591,0.4595279853,21,0,true,,,,,,,,,,,0.1505130693,0.1973204263,0.0431956578,0.4283017810,0.6189615914,0.0000000000
daily,AMD,2026-08-14,1530,essvi_gfree,ok,,15,2027-02-19,0.5178082192,520.2379256292,158,52,16.6114332521,46.1413228401,16.6114332521,0.6053876480,0.6322872400,0.6055293664,0.6279191312,true,0.9078737671,-0.4859652604,0.4671394446,21,0,true,,,,,,,,,,,0.1902256235,0.2129639174,0.0488906835,0.4283017810,0.6189615914,0.0000000000
daily,AMD,2026-08-14,1530,essvi_gfree,ok,,16,2027-03-19,0.5945205479,522.1495380473,248,48,19.1890137244,44.9590519132,19.1890137244,0.6102723610,0.6325041622,0.6101448804,0.6299400411,true,0.9298744647,-0.4896330224,0.4634716826,21,0,true,,,,,,,,,,,0.2218745145,0.2235791047,0.0454261285,0.4283017810,0.6189615914,0.0000000000
daily,AMD,2026-08-14,1530,essvi_gfree,ok,,17,2027-06-17,0.8410958904,527.8277115326,256,53,16.1356684549,34.7202502899,16.1356684549,0.6175494341,0.6322617088,0.6162049871,0.6292384627,true,0.9659496510,-0.5004489307,0.4646319653,21,0,true,,,,,,,,,,,0.3213338960,0.2499026983,0.0421281493,0.4283017810,0.6189615914,0.0000000000
daily,AMD,2026-08-14,1530,essvi_gfree,ok,,18,2027-09-17,1.0931506849,534.3015052839,256,53,12.2945375040,35.1948859057,12.2945375040,0.6210720895,0.6333011185,0.6180288265,0.6334702252,true,0.9805360375,-0.4818676418,0.4642760532,21,0,true,,,,,,,,,,,0.4228552579,0.2697456537,0.0531548660,0.4283017810,0.6189615914,0.0000000000
daily,AMD,2026-08-14,1530,essvi_gfree,ok,,19,2027-12-17,1.3424657534,539.8878958215,264,54,13.0592222848,27.9267775144,13.0592222848,0.6259366499,0.6350895682,0.6234953578,0.6337250833,true,0.9923515193,-0.4922688632,0.4655708716,21,0,true,,,,,,,,,,,0.5271184045,0.2855772785,0.0466773402,0.4283017810,0.6189615914,0.0000000000
daily,AMD,2026-08-14,1530,essvi_gfree,ok,,20,2028-01-21,1.4383561644,542.6330131041,264,54,9.1217944287,22.2202172794,9.1217944287,0.6262368768,0.6330230758,0.6257373436,0.6352450976,true,0.9996715045,-0.4973405863,0.4604991484,21,0,true,,,,,,,,,,,0.5645947987,0.2904540989,0.0301151136,0.4283017810,0.6189615914,0.0000000000
daily,AMD,2026-08-14,1530,essvi_sg05,ok,,0,2026-08-17,0.0082191781,508.0099500508,328,32,254.7240860508,969.6592318677,254.7240860508,0.3852979997,0.4740710031,0.3840464542,0.5710369262,true,0.5691441980,-0.1212534513,0.0794172441,21,0,true,,,,,,,,,,,0.0012216381,0.0166840075,-0.0357880471,0.4776328595,0.5000000000,1.0000000000
daily,AMD,2026-08-14,1530,essvi_sg05,ok,,1,2026-08-19,0.0136986301,507.9323274037,330,54,209.3189408854,633.8849697159,209.3189408854,0.4950040800,0.5650133048,0.4919338647,0.6284018018,true,0.6777353223,-0.1435734980,0.1196645105,21,0,true,,,,,,,,,,,0.0033591597,0.0276363900,-0.0289109266,0.4776328595,0.5000000000,1.0000000000
daily,AMD,2026-08-14,1530,essvi_sg05,ok,,2,2026-08-21,0.0191780822,508.1960934674,314,62,615.7641240425,2994.6251624646,615.7641240425,0.5282868520,0.8074023277,0.5325569851,1.1068648439,true,0.4316115269,-0.4317747294,0.2461049790,21,0,true,,,,,,,,,,,0.0054974451,0.0353170290,-0.1624785064,0.4776328595,0.5000000000,1.0000000000
daily,AMD,2026-08-14,1530,essvi_sg05,ok,,3,2026-08-24,0.0273972603,508.7607553141,288,60,401.5367252037,2036.9106149840,401.5367252037,0.4885848813,0.7223785082,0.4831060747,0.9260695697,true,0.4507554740,-0.4317747294,0.2461049790,21,0,true,,,,,,,,,,,0.0067186316,0.0390193973,-0.1630276429,0.4776328595,0.5000000000,1.0000000000
daily,AMD,2026-08-14,1530,essvi_sg05,ok,,4,2026-08-26,0.0328767123,508.4352955479,232,47,327.9982133932,1666.0815622914,327.9982133932,0.5211962379,0.6787738323,0.5175298362,0.8453819886,true,0.4951928255,-0.4317747294,0.1655916936,21,0,true,,,,,,,,,,,0.0089335232,0.0461853119,0.0174226089,0.4776328595,0.5000000000,1.0000000000
daily,AMD,2026-08-14,1530,essvi_sg05,ok,,5,2026-08-28,0.0383561644,508.8335545612,350,70,321.6875677008,1075.3392481514,321.6875677008,0.5527248467,0.6804481156,0.5496504887,0.7879820404,true,0.5864409898,-0.3460169268,0.2899718399,21,0,true,,,,,,,,,,,0.0118016005,0.0515842322,-0.0843040161,0.4776328595,0.5000000000,1.0000000000
daily,AMD,2026-08-14,1530,essvi_sg05,ok,,6,2026-09-04,0.0575342466,509.2354741626,330,66,331.2874001264,1361.5326692846,331.2874001264,0.5551112959,0.6853074770,0.5498121269,0.8214607440,true,0.5750997605,-0.4490853484,0.3871626758,21,0,true,,,,,,,,,,,0.0178003008,0.0631650116,-0.0636599590,0.4776328595,0.5000000000,1.0000000000
daily,AMD,2026-08-14,1530,essvi_sg05,ok,,7,2026-09-11,0.0767123288,509.6112167813,332,77,252.0927643698,1076.1237916183,252.0927643698,0.5432000120,0.6549465577,0.5432958397,0.7625589369,true,0.6029961717,-0.4653271192,0.3593964192,21,0,true,,,,,,,,,,,0.0227088433,0.0711730698,-0.0571059851,0.4776328595,0.5000000000,1.0000000000
daily,AMD,2026-08-14,1530,essvi_sg05,ok,,8,2026-09-18,0.0958904110,510.0009927818,264,49,214.8529123198,864.2324158170,214.8529123198,0.5507183833,0.6409754091,0.5499087176,0.7273986507,true,0.6474132494,-0.4660916766,0.4626215753,21,0,true,,,,,,,,,,,0.0291196969,0.0803442271,-0.0371247062,0.4776328595,0.5000000000,1.0000000000
daily,AMD,2026-08-14,1530,essvi_sg05,ok,,9,2026-09-25,0.1150684932,510.1818459224,332,81,151.3976548950,796.2679586889,151.3976548950,0.5559035784,0.6337365548,0.5545723877,0.7133633507,true,0.6686206150,-0.4981949253,0.3853059837,21,0,true,,,,,,,,,,,0.0355593721,0.0885082467,-0.0031023179,0.4776328595,0.5000000000,1.0000000000
daily,AMD,2026-08-14,1530,essvi_sg05,ok,,10,2026-10-02,0.1342465753,511.2189591675,332,62,69.6111936701,375.1212526069,69.6111936701,0.5632893316,0.6229340033,0.5585285030,0.6604461285,true,0.7124328923,-0.4981949253,0.3698521962,21,0,true,,,,,,,,,,,0.0426458679,0.0965971388,0.0343495728,0.4776328595,0.5000000000,1.0000000000
daily,AMD,2026-08-14,1530,essvi_sg05,ok,,11,2026-10-16,0.1726027397,511.6731871945,218,47,111.6166263901,469.1381870556,111.6166263901,0.5680325569,0.6215550324,0.5667581550,0.6684688511,true,0.7485062704,-0.5011138175,0.4593481327,21,0,true,,,,,,,,,,,0.0556938294,0.1097055871,0.0062307089,0.4776328595,0.5000000000,1.0000000000
daily,AMD,2026-08-14,1530,essvi_sg05,ok,,12,2026-11-20,0.2684931507,513.8530313386,226,52,36.0605431734,142.4270256048,36.0605431734,0.6064041080,0.6457405616,0.6015448569,0.6478789337,true,0.8430936923,-0.5053649958,0.4673670469,21,0,true,,,,,,,,,,,0.0989322677,0.1433104027,0.0451955913,0.4776328595,0.5000000000,1.0000000000
daily,AMD,2026-08-14,1530,essvi_sg05,ok,,13,2026-12-18,0.3452054795,515.5304719398,264,52,26.3836956741,82.2238567983,26.3836956741,0.6029470951,0.6344067663,0.6006493184,0.6334020104,true,0.8776606674,-0.5086241157,0.4641079271,21,0,true,,,,,,,,,,,0.1257513729,0.1596354431,0.0449074384,0.4776328595,0.5000000000,1.0000000000
daily,AMD,2026-08-14,1530,essvi_sg05,ok,,14,2027-01-15,0.4219178082,517.8969866033,264,51,12.2523140380,33.0830781911,12.2523140380,0.5989841745,0.6259340387,0.5981126344,0.6251912434,true,0.9008231346,-0.4814553591,0.4595279853,21,0,true,,,,,,,,,,,0.1517504567,0.1733724171,0.0499415899,0.4776328595,0.5000000000,1.0000000000
daily,AMD,2026-08-14,1530,essvi_sg05,ok,,15,2027-02-19,0.5178082192,520.2379256292,158,52,12.4425571426,33.7423693782,12.4425571426,0.6060692382,0.6300669375,0.6055293664,0.6279191312,true,0.9198443794,-0.4859652604,0.4671394446,21,0,true,,,,,,,,,,,0.1908136575,0.1911952162,0.0568531091,0.4776328595,0.5000000000,1.0000000000
daily,AMD,2026-08-14,1530,essvi_sg05,ok,,16,2027-03-19,0.5945205479,522.1495380473,248,48,14.2751707487,33.8325016039,14.2751707487,0.6113260730,0.6312780020,0.6101448804,0.6299400411,true,0.9383427102,-0.4896330224,0.4634716826,21,0,true,,,,,,,,,,,0.2227517992,0.2038617050,0.0505462697,0.4776328595,0.5000000000,1.0000000000
daily,AMD,2026-08-14,1530,essvi_sg05,ok,,17,2027-06-17,0.8410958904,527.8277115326,256,53,18.1840660832,40.8459647518,18.1840660832,0.6191793318,0.6324676528,0.6162049871,0.6292384627,true,0.9697412397,-0.5004489307,0.4646319653,21,0,true,,,,,,,,,,,0.3230105856,0.2360048430,0.0412309717,0.4776328595,0.5000000000,1.0000000000
daily,AMD,2026-08-14,1530,essvi_sg05,ok,,18,2027-09-17,1.0931506849,534.3015052839,256,53,11.7557580915,33.0930835704,11.7557580915,0.6210305517,0.6329801454,0.6180288265,0.6334702252,true,0.9807469549,-0.4818676418,0.4642760532,21,0,true,,,,,,,,,,,0.4229197623,0.2603952041,0.0558308028,0.4776328595,0.5000000000,1.0000000000
daily,AMD,2026-08-14,1530,essvi_sg05,ok,,19,2027-12-17,1.3424657534,539.8878958215,264,54,17.4498405214,30.7465468812,17.4498405214,0.6245984919,0.6342079454,0.6234953578,0.6337250833,true,0.9907671643,-0.4922688632,0.4655708716,21,0,true,,,,,,,,,,,0.5251972802,0.2802802010,0.0529335153,0.4776328595,0.5000000000,1.0000000000
daily,AMD,2026-08-14,1530,essvi_sg05,ok,,20,2028-01-21,1.4383561644,542.6330131041,264,54,10.2308603669,22.9292943295,10.2308603669,0.6267997195,0.6332953690,0.6257373436,0.6352450976,true,1.0001136959,-0.4973405863,0.4604991484,21,0,true,,,,,,,,,,,0.5655506566,0.2870756721,0.0283904532,0.4776328595,0.5000000000,1.0000000000
daily,AMD,2026-08-17,1530,svi,ok,,0,2026-08-19,0.0054794521,505.8127869743,330,35,34.2307820124,79.4853056082,34.2307820124,0.5618491273,0.6953824823,0.5616055668,0.6986011131,true,0.4406127544,-0.0949401251,0.1150741347,21,0,true,0.0000000000,0.0234315783,-0.5047755558,-0.0565886226,0.0855141741,,,,,,,,,,,
daily,AMD,2026-08-17,1530,svi,ok,,1,2026-08-21,0.0109589041,506.1011739221,314,51,38.8184844530,146.2067238307,38.8184844530,0.5744752003,1.1709549036,0.5700465850,1.1770787505,true,0.1128377695,-0.3406325663,0.1533859391,21,0,true,0.0000000000,0.0368139226,-0.5767918019,-0.0997522117,0.1202486399,,,,,,,,,,,
daily,AMD,2026-08-17,1530,svi,ok,,2,2026-08-24,0.0191780822,507.3144812756,288,19,106.6797971585,284.5077801143,104.3130894895,0.4919391031,0.8877118838,0.4754435358,0.8897878992,true,0.0847680755,-0.3406325663,0.0807871883,21,0,true,0.0000000000,0.0410110707,-0.6594416601,-0.1500643462,0.1505165013,,,,,,,,,,,
daily,AMD,2026-08-17,1530,svi,ok,,3,2026-08-26,0.0246575342,507.0225278023,232,12,56.4015957160,113.7332158689,56.4608651049,0.5105504768,0.7837101844,0.5111472492,0.7847191670,true,0.0835853101,-0.3406325663,0.0156114645,21,0,true,0.0000000000,0.0497639906,-0.3014729973,-0.1297729174,0.1162090176,,,,,,,,,,,
daily,AMD,2026-08-17,1530,svi,ok,,4,2026-08-28,0.0301369863,506.5149621506,350,54,36.6391072724,106.9463943106,33.2467436893,0.5471553612,0.7707818369,0.5471954122,0.7702721164,true,0.2312940232,-0.2873826108,0.2181659559,21,0,true,0.0000000000,0.0584335404,-0.5469469229,-0.1488763758,0.1844362291,,,,,,,,,,,
daily,AMD,2026-08-17,1530,svi,ok,,5,2026-08-31,0.0383561644,508.0565373805,60,22,77.3311024290,214.3773188991,83.1175211743,0.5136562980,0.6854502003,0.5063930790,0.6827732559,true,0.2841607881,-0.2873826108,0.2181659559,21,0,true,0.0000000000,0.0930644187,-0.8046641418,-0.2747701423,0.1830609040,,,,,,,,,,,
daily,AMD,2026-08-17,1530,svi,ok,,6,2026-09-04,0.0493150685,507.4874118978,340,53,39.7238842259,114.4579963592,39.7238842259,0.5424395005,0.6573239865,0.5442941841,0.6687697861,true,0.4721763294,-0.2633251673,0.3216084286,21,0,true,0.0000000000,0.0694150077,-0.4881411809,-0.1702110673,0.2395122228,,,,,,,,,,,
daily,AMD,2026-08-17,1530,svi,ok,,7,2026-09-11,0.0684931507,507.8058190123,332,58,37.8130667201,85.9031617893,37.8130667201,0.5347474332,0.6668051469,0.5305861005,0.6643866021,true,0.4059819147,-0.3302017749,0.3138127171,21,0,true,0.0000000000,0.1321283766,-0.7660377480,-0.3303581984,0.2306080983,,,,,,,,,,,
daily,AMD,2026-08-17,1530,svi,ok,,8,2026-09-18,0.0876712329,507.7437898686,264,44,35.8424095819,135.2725196851,29.2051767189,0.5398172778,0.7835022370,0.5415623963,0.7699749850,true,0.2043051068,-0.4934046722,0.3900962368,21,0,true,0.0000000000,0.1069982164,-0.6537697306,-0.3098968474,0.3155371312,,,,,,,,,,,
daily,AMD,2026-08-17,1530,svi,ok,,9,2026-09-25,0.1068493151,509.5270646824,332,71,34.3804886996,79.4965969504,34.3804886996,0.5453273103,0.7054096536,0.5431036027,0.6974599939,true,0.3553236264,-0.4934046722,0.3247148315,21,0,true,0.0252349781,0.0558733273,-0.6245637588,-0.2084419451,0.1498625322,,,,,,,,,,,
