slice,ticker,date,time,model,status,status_detail,horizon,t,t_beyond_last_pillar,t_below_first_pillar,target_forward,simulated_mean,relative_error,standard_error,z_score,paths,seed,steps_per_year,z_threshold,within_threshold,max_abs_z_all_horizons,mc_mean_spot,mc_relative_error,mc_standard_error,mc_paths,mc_seed,mc_steps,carry_rate,zero_dividend_forward_error,drift_source
daily,IWM,2026-08-26,1530,svi,ok,,6M,0.5000000000,false,false,303.2386622990,303.2612989802,0.0000746497,0.0002077450,0.3593333568,32768,20260824,104,3.0000000000,true,0.8567818311,303.2674370605,0.0000948915,0.0001958406,40000,20260824,192,0.0274175222,0.0058636272,parity_forward
daily,IWM,2026-08-26,1530,ssvi,ok,,1M,0.0833333333,false,false,299.1607413499,299.1743372816,0.0000454469,0.0001067154,0.4258702653,32768,20260824,104,3.0000000000,true,1.0180321473,299.1515035816,-0.0000308789,0.0001058846,40000,20260824,192,0.0020355206,0.0029880898,parity_forward
daily,IWM,2026-08-26,1530,ssvi,ok,,3M,0.2500000000,false,false,300.9795435855,300.9290905746,-0.0001676294,0.0001646602,-1.0180321473,32768,20260824,104,3.0000000000,true,1.0180321473,300.9860442924,0.0000215985,0.0001525689,40000,20260824,192,0.0249236089,0.0033759845,parity_forward
daily,IWM,2026-08-26,1530,ssvi,ok,,6M,0.5000000000,false,false,303.2386622990,303.2737535699,0.0001157216,0.0001964228,0.5891455331,32768,20260824,104,3.0000000000,true,1.0180321473,303.2683298207,0.0000978356,0.0001814476,40000,20260824,192,0.0274175222,0.0058636272,parity_forward
daily,IWM,2026-08-26,1530,essvi,ok,,1M,0.0833333333,false,false,299.1607413499,299.1664696548,0.0000191479,0.0000996073,0.1922341199,32768,20260824,104,3.0000000000,true,1.4314232727,299.1763342851,0.0000521223,0.0001127034,40000,20260824,192,0.0020355206,0.0029880898,parity_forward
daily,IWM,2026-08-26,1530,essvi,ok,,3M,0.2500000000,false,false,300.9795435855,300.8934504378,-0.0002860432,0.0001998313,-1.4314232727,32768,20260824,104,3.0000000000,true,1.4314232727,301.0242203567,0.0001484379,0.0001875622,40000,20260824,192,0.0249236089,0.0033759845,parity_forward
daily,IWM,2026-08-26,1530,essvi,ok,,6M,0.5000000000,false,false,303.2386622990,303.2580411630,0.0000639063,0.0002677229,0.2387031985,32768,20260824,104,3.0000000000,true,1.4314232727,303.3956170581,0.0005175948,0.0002447166,40000,20260824,192,0.0274175222,0.0058636272,parity_forward
daily,IWM,2026-08-26,1530,essvi_g05,ok,,1M,0.0833333333,false,false,299.1607413499,299.1683180121,0.0000253264,0.0000783458,0.3232643771,32768,20260824,104,3.0000000000,true,1.7743741711,299.1593508434,-0.0000046480,0.0000997838,40000,20260824,192,0.0020355206,0.0029880898,parity_forward
daily,IWM,2026-08-26,1530,essvi_g05,ok,,3M,0.2500000000,false,false,300.9795435855,300.8635606779,-0.0003853515,0.0002171760,-1.7743741711,32768,20260824,104,3.0000000000,true,1.7743741711,301.0017885517,0.0000739086,0.0001971413,40000,20260824,192,0.0249236089,0.0033759845,parity_forward
daily,IWM,2026-08-26,1530,essvi_g05,ok,,6M,0.5000000000,false,false,303.2386622990,303.2236614313,-0.0000494688,0.0002632073,-0.1879463312,32768,20260824,104,3.0000000000,true,1.7743741711,303.3580462664,0.0003936964,0.0002377109,40000,20260824,192,0.0274175222,0.0058636272,parity_forward
daily,IWM,2026-08-26,1530,essvi_gfree,ok,,1M,0.0833333333,false,false,299.1607413499,299.1702035541,0.0000316292,0.0000788132,0.4013180455,32768,20260824,104,3.0000000000,true,1.7529060616,299.1601737935,-0.0000018972,0.0000993862,40000,20260824,192,0.0020355206,0.0029880898,parity_forward
daily,IWM,2026-08-26,1530,essvi_gfree,ok,,3M,0.2500000000,false,false,300.9795435855,300.8655522672,-0.0003787344,0.0002160609,-1.7529060616,32768,20260824,104,3.0000000000,true,1.7529060616,301.0059096839,0.0000876010,0.0001943260,40000,20260824,192,0.0249236089,0.0033759845,parity_forward
daily,IWM,2026-08-26,1530,essvi_gfree,ok,,6M,0.5000000000,false,false,303.2386622990,303.2250562049,-0.0000448693,0.0002624382,-0.1709707772,32768,20260824,104,3.0000000000,true,1.7529060616,303.3630541063,0.0004102109,0.0002355989,40000,20260824,192,0.0274175222,0.0058636272,parity_forward
daily,IWM,2026-08-26,1530,essvi_sg05,ok,,1M,0.0833333333,false,false,299.1607413499,299.1666455412,0.0000197358,0.0000828458,0.2382239586,32768,20260824,104,3.0000000000,true,1.7680232215,299.1588052139,-0.0000064719,0.0000980379,40000,20260824,192,0.0020355206,0.0029880898,parity_forward
daily,IWM,2026-08-26,1530,essvi_sg05,ok,,3M,0.2500000000,false,false,300.9795435855,300.8593012067,-0.0003995035,0.0002259605,-1.7680232215,32768,20260824,104,3.0000000000,true,1.7680232215,300.9978890292,0.0000609525,0.0002016013,40000,20260824,192,0.0249236089,0.0033759845,parity_forward
daily,IWM,2026-08-26,1530,essvi_sg05,ok,,6M,0.5000000000,false,false,303.2386622990,303.2206355766,-0.0000594473,0.0002719383,-0.2186058543,32768,20260824,104,3.0000000000,true,1.7680232215,303.3545874131,0.0003822900,0.0002429549,40000,20260824,192,0.0274175222,0.0058636272,parity_forward
daily,IWM,2026-08-27,1530,svi,ok,,1M,0.0833333333,false,false,300.0783224405,300.0962481326,0.0000597367,0.0000965630,0.6186292797,32768,20260824,104,3.0000000000,true,1.0790681070,300.0897152653,0.0000379662,0.0000844176,40000,20260824,192,0.0019325487,0.0030050279,parity_forward
daily,IWM,2026-08-27,1530,svi,ok,,3M,0.2500000000,false,false,301.8652122014,301.8758177988,0.0000351336,0.0001687339,0.2082186972,32768,20260824,104,3.0000000000,true,1.0790681070,301.9042011561,0.0001291601,0.0001505681,40000,20260824,192,0.0243925235,0.0034847688,parity_forward
daily,IWM,2026-08-27,1530,svi,ok,,6M,0.5000000000,false,false,304.0993401890,304.1677981789,0.0002251172,0.0002086219,1.0790681070,32768,20260824,104,3.0000000000,true,1.0790681070,304.1672933251,0.0002234570,0.0001847960,40000,20260824,192,0.0269439106,0.0060525059,parity_forward
daily,IWM,2026-08-27,1530,ssvi,ok,,1M,0.0833333333,false,false,300.0783224405,300.0886706718,0.0000344851,0.0001052830,0.3275466160,32768,20260824,104,3.0000000000,true,0.8397806074,300.0594850726,-0.0000627748,0.0001042600,40000,20260824,192,0.0019325487,0.0030050279,parity_forward
daily,IWM,2026-08-27,1530,ssvi,ok,,3M,0.2500000000,false,false,301.8652122014,301.8237332876,-0.0001374087,0.0001636246,-0.8397806074,32768,20260824,104,3.0000000000,true,0.8397806074,301.8601311405,-0.0000168322,0.0001517903,40000,20260824,192,0.0243925235,0.0034847688,parity_forward
daily,IWM,2026-08-27,1530,ssvi,ok,,6M,0.5000000000,false,false,304.0993401890,304.1431134964,0.0001439441,0.0001959835,0.7344706943,32768,20260824,104,3.0000000000,true,0.8397806074,304.1158589716,0.0000543203,0.0001814465,40000,20260824,192,0.0269439106,0.0060525059,parity_forward
daily,IWM,2026-08-27,1530,essvi,ok,,1M,0.0833333333,false,false,300.0783224405,300.0877413718,0.0000313882,0.0000927702,0.3383440595,32768,20260824,104,3.0000000000,true,0.6543246508,300.0734095253,-0.0000163721,0.0000883216,40000,20260824,192,0.0019325487,0.0030050279,parity_forward
daily,IWM,2026-08-27,1530,essvi,ok,,3M,0.2500000000,false,false,301.8652122014,301.8495541850,-0.0000518709,0.0002644169,-0.1961708704,32768,20260824,104,3.0000000000,true,0.6543246508,301.9118088277,0.0001543624,0.0002387977,40000,20260824,192,0.0243925235,0.0034847688,parity_forward
daily,IWM,2026-08-27,1530,essvi,ok,,6M,0.5000000000,false,false,304.0993401890,304.1579143907,0.0001926154,0.0002943728,0.6543246508,32768,20260824,104,3.0000000000,true,0.6543246508,304.2100802072,0.0003641574,0.0002620829,40000,20260824,192,0.0269439106,0.0060525059,parity_forward
daily,IWM,2026-08-27,1530,essvi_g05,ok,,1M,0.0833333333,false,false,300.0783224405,300.0901547210,0.0000394306,0.0000877046,0.4495847799,32768,20260824,104,3.0000000000,true,0.6706826128,300.0706281822,-0.0000256408,0.0000956256,40000,20260824,192,0.0019325487,0.0030050279,parity_forward
daily,IWM,2026-08-27,1530,essvi_g05,ok,,3M,0.2500000000,false,false,301.8652122014,301.8141904180,-0.0001690217,0.0002520145,-0.6706826128,32768,20260824,104,3.0000000000,true,0.6706826128,301.9042507511,0.0001293244,0.0002235729,40000,20260824,192,0.0243925235,0.0034847688,parity_forward
daily,IWM,2026-08-27,1530,essvi_g05,ok,,6M,0.5000000000,false,false,304.0993401890,304.1233497465,0.0000789530,0.0002833731,0.2786186170,32768,20260824,104,3.0000000000,true,0.6706826128,304.1963877011,0.0003191310,0.0002485623,40000,20260824,192,0.0269439106,0.0060525059,parity_forward
daily,IWM,2026-08-27,1530,essvi_gfree,ok,,1M,0.0833333333,false,false,300.0783224405,300.0904435784,0.0000403932,0.0000871719,0.4633747695,32768,20260824,104,3.0000000000,true,0.6634803066,300.0712551775,-0.0000235514,0.0000953587,40000,20260824,192,0.0019325487,0.0030050279,parity_forward
daily,IWM,2026-08-27,1530,essvi_gfree,ok,,3M,0.2500000000,false,false,301.8652122014,301.8148757570,-0.0001667514,0.0002513283,-0.6634803066,32768,20260824,104,3.0000000000,true,0.6634803066,301.9053199843,0.0001328665,0.0002230414,40000,20260824,192,0.0243925235,0.0034847688,parity_forward
daily,IWM,2026-08-27,1530,essvi_gfree,ok,,6M,0.5000000000,false,false,304.0993401890,304.1218272762,0.0000739465,0.0002825782,0.2616851546,32768,20260824,104,3.0000000000,true,0.6634803066,304.1963743578,0.0003190871,0.0002481625,40000,20260824,192,0.0269439106,0.0060525059,parity_forward
daily,IWM,2026-08-27,1530,essvi_sg05,ok,,1M,0.0833333333,false,false,300.0783224405,300.0893820624,0.0000368558,0.0000938646,0.3926483418,32768,20260824,104,3.0000000000,true,0.5585589050,300.0669804002,-0.0000377969,0.0000956481,40000,20260824,192,0.0019325487,0.0030050279,parity_forward
daily,IWM,2026-08-27,1530,essvi_sg05,ok,,3M,0.2500000000,false,false,301.8652122014,301.8236424202,-0.0001377097,0.0002531634,-0.5439560633,32768,20260824,104,3.0000000000,true,0.5585589050,301.8975122754,0.0001070016,0.0002260371,40000,20260824,192,0.0243925235,0.0034847688,parity_forward
daily,IWM,2026-08-27,1530,essvi_sg05,ok,,6M,0.5000000000,false,false,304.0993401890,304.1505194587,0.0001682979,0.0003013073,0.5585589050,32768,20260824,104,3.0000000000,true,0.5585589050,304.2280896671,0.0004233797,0.0002623184,40000,20260824,192,0.0269439106,0.0060525059,parity_forward
daily,META,2026-08-14,1530,svi,ok,,1M,0.0833333333,false,false,593.3806887066,593.3519231651,-0.0000484774,0.0000846283,-0.5728268365,32768,20260824,104,3.0000000000,true,0.9172933299,593.3441644069,-0.0000615529,0.0000645006,40000,20260824,192,0.0410357996,-0.0002663535,parity_forward
daily,META,2026-08-14,1530,svi,ok,,3M,0.2500000000,false,false,597.4150926810,597.5637046175,0.0002487583,0.0002711873,0.9172933299,32768,20260824,104,3.0000000000,true,0.9172933299,597.3666569730,-0.0000810755,0.0002310547,40000,20260824,192,0.0407826221,-0.0005695322,parity_forward
daily,META,2026-08-14,1530,svi,ok,,6M,0.5000000000,false,false,604.4448433787,604.2225113706,-0.0003678284,0.0005123254,-0.7179586470,32768,20260824,104,3.0000000000,true,0.9172933299,604.2553515368,-0.0003134973,0.0004422418,40000,20260824,192,0.0437878172,-0.0023848420,parity_forward
daily,META,2026-08-14,1530,ssvi,ok,,1M,0.0833333333,false,false,593.3806887066,593.3865633207,0.0000099002,0.0000583016,0.1698107653,32768,20260824,104,3.0000000000,true,1.3194668024,593.3765583552,-0.0000069607,0.0000473695,40000,20260824,192,0.0410357996,-0.0002663535,parity_forward
daily,META,2026-08-14,1530,ssvi,ok,,3M,0.2500000000,false,false,597.4150926810,597.6127848213,0.0003309125,0.0002507926,1.3194668024,32768,20260824,104,3.0000000000,true,1.3194668024,597.4202785046,0.0000086804,0.0002212913,40000,20260824,192,0.0407826221,-0.0005695322,parity_forward
daily,META,2026-08-14,1530,ssvi,ok,,6M,0.5000000000,false,false,604.4448433787,604.2579836392,-0.0003091427,0.0005188736,-0.5957958542,32768,20260824,104,3.0000000000,true,1.3194668024,604.3063990902,-0.0002290437,0.0004467915,40000,20260824,192,0.0437878172,-0.0023848420,parity_forward
daily,META,2026-08-14,1530,essvi,ok,,1M,0.0833333333,false,false,593.3806887066,593.3682920060,-0.0000208916,0.0000748835,-0.2789887924,32768,20260824,104,3.0000000000,true,1.1081306006,593.3707234222,-0.0000167941,0.0000610499,40000,20260824,192,0.0410357996,-0.0002663535,parity_forward
daily,META,2026-08-14,1530,essvi,ok,,3M,0.2500000000,false,false,597.4150926810,597.5917805985,0.0002957540,0.0002668946,1.1081306006,32768,20260824,104,3.0000000000,true,1.1081306006,597.3887729980,-0.0000440559,0.0002299315,40000,20260824,192,0.0407826221,-0.0005695322,parity_forward
daily,META,2026-08-14,1530,essvi,ok,,6M,0.5000000000,false,false,604.4448433787,604.2531315845,-0.0003171700,0.0005084094,-0.6238477586,32768,20260824,104,3.0000000000,true,1.1081306006,604.3021398074,-0.0002360903,0.0004436096,40000,20260824,192,0.0437878172,-0.0023848420,parity_forward
daily,META,2026-08-14,1530,essvi_g05,ok,,1M,0.0833333333,false,false,593.3806887066,593.3618052268,-0.0000318235,0.0000743375,-0.4280954278,32768,20260824,104,3.0000000000,true,0.8529905668,593.3776722444,-0.0000050835,0.0000604048,40000,20260824,192,0.0410357996,-0.0002663535,parity_forward
daily,META,2026-08-14,1530,essvi_g05,ok,,3M,0.2500000000,false,false,597.4150926810,597.5506688175,0.0002269379,0.0002660497,0.8529905668,32768,20260824,104,3.0000000000,true,0.8529905668,597.4272006009,0.0000202672,0.0002351904,40000,20260824,192,0.0407826221,-0.0005695322,parity_forward
daily,META,2026-08-14,1530,essvi_g05,ok,,6M,0.5000000000,false,false,604.4448433787,604.2238082970,-0.0003656828,0.0005352305,-0.6832249329,32768,20260824,104,3.0000000000,true,0.8529905668,604.3049680942,-0.0002314112,0.0004628146,40000,20260824,192,0.0437878172,-0.0023848420,parity_forward
daily,META,2026-08-14,1530,essvi_gfree,ok,,1M,0.0833333333,false,false,593.3806887066,593.3634727623,-0.0000290133,0.0000737663,-0.3933139853,32768,20260824,104,3.0000000000,true,0.8906136425,593.3745527309,-0.0000103407,0.0000603551,40000,20260824,192,0.0410357996,-0.0002663535,parity_forward
daily,META,2026-08-14,1530,essvi_gfree,ok,,3M,0.2500000000,false,false,597.4150926810,597.5553097200,0.0002347062,0.0002635332,0.8906136425,32768,20260824,104,3.0000000000,true,0.8906136425,597.4259586903,0.0000181884,0.0002331143,40000,20260824,192,0.0407826221,-0.0005695322,parity_forward
daily,META,2026-08-14,1530,essvi_gfree,ok,,6M,0.5000000000,false,false,604.4448433787,604.2207323983,-0.0003707716,0.0005082936,-0.7294437993,32768,20260824,104,3.0000000000,true,0.8906136425,604.3166382678,-0.0002121039,0.0004432543,40000,20260824,192,0.0437878172,-0.0023848420,parity_forward
daily,META,2026-08-14,1530,essvi_sg05,ok,,1M,0.0833333333,false,false,593.3806887066,593.3609920213,-0.0000331940,0.0000764912,-0.4339584256,32768,20260824,104,3.0000000000,true,0.8997899576,593.3776100648,-0.0000051883,0.0000614892,40000,20260824,192,0.0410357996,-0.0002663535,parity_forward
daily,META,2026-08-14,1530,essvi_sg05,ok,,3M,0.2500000000,false,false,597.4150926810,597.5587365558,0.0002404423,0.0002672205,0.8997899576,32768,20260824,104,3.0000000000,true,0.8997899576,597.4284285890,0.0000223227,0.0002362185,40000,20260824,192,0.0407826221,-0.0005695322,parity_forward
daily,META,2026-08-14,1530,essvi_sg05,ok,,6M,0.5000000000,false,false,604.4448433787,604.2169636283,-0.0003770067,0.0005210971,-0.7234864839,32768,20260824,104,3.0000000000,true,0.8997899576,604.3013073370,-0.0002374676,0.0004505799,40000,20260824,192,0.0437878172,-0.0023848420,parity_forward
daily,META,2026-08-17,1530,svi,ok,,1M,0.0833333333,false,false,571.1925689612,571.2523930195,0.0001047354,0.0000858760,1.2196113984,32768,20260824,104,3.0000000000,true,1.2196113984,571.1869086246,-0.0000099097,0.0000784070,40000,20260824,192,0.0384563601,-0.0000514343,parity_forward
daily,META,2026-08-17,1530,svi,ok,,3M,0.2500000000,false,false,575.2407099683,575.3880127105,0.0002560715,0.0002667234,0.9600636877,32768,20260824,104,3.0000000000,true,1.2196113984,575.1924972707,-0.0000838131,0.0002448149,40000,20260824,192,0.0410674979,-0.0006650506,parity_forward
daily,META,2026-08-17,1530,svi,ok,,6M,0.5000000000,false,false,581.5337011242,581.3330861393,-0.0003449757,0.0005161748,-0.6683311588,32768,20260824,104,3.0000000000,true,1.2196113984,581.3333674209,-0.0003444920,0.0004609184,40000,20260824,192,0.0422944421,-0.0015914874,parity_forward
daily,META,2026-08-17,1530,ssvi,ok,,1M,0.0833333333,false,false,571.1925689612,571.1980909870,0.0000096675,0.0000581152,0.1663511902,32768,20260824,104,3.0000000000,true,0.9615589469,571.1956470796,0.0000053889,0.0000558715,40000,20260824,192,0.0384563601,-0.0000514343,parity_forward
daily,META,2026-08-17,1530,ssvi,ok,,3M,0.2500000000,false,false,575.2407099683,575.3833951698,0.0002480443,0.0002579606,0.9615589469,32768,20260824,104,3.0000000000,true,0.9615589469,575.2140874572,-0.0000462806,0.0002347175,40000,20260824,192,0.0410674979,-0.0006650506,parity_forward
daily,META,2026-08-17,1530,ssvi,ok,,6M,0.5000000000,false,false,581.5337011242,581.3377746393,-0.0003369134,0.0005329773,-0.6321345199,32768,20260824,104,3.0000000000,true,0.9615589469,581.3304223904,-0.0003495562,0.0004694342,40000,20260824,192,0.0422944421,-0.0015914874,parity_forward
daily,META,2026-08-17,1530,essvi,ok,,1M,0.0833333333,false,false,571.1925689612,571.1674880933,-0.0000439097,0.0000649676,-0.6758703831,32768,20260824,104,3.0000000000,true,0.8073014022,571.1985565095,0.0000104825,0.0000627293,40000,20260824,192,0.0384563601,-0.0000514343,parity_forward
daily,META,2026-08-17,1530,essvi,ok,,3M,0.2500000000,false,false,575.2407099683,575.3361602953,0.0001659311,0.0002632500,0.6303174780,32768,20260824,104,3.0000000000,true,0.8073014022,575.2206168910,-0.0000349299,0.0002371368,40000,20260824,192,0.0410674979,-0.0006650506,parity_forward
daily,META,2026-08-17,1530,essvi,ok,,6M,0.5000000000,false,false,581.5337011242,581.2883496374,-0.0004219042,0.0005226105,-0.8073014022,32768,20260824,104,3.0000000000,true,0.8073014022,581.3620642551,-0.0002951452,0.0004600674,40000,20260824,192,0.0422944421,-0.0015914874,parity_forward
daily,META,2026-08-17,1530,essvi_g05,ok,,1M,0.0833333333,false,false,571.1925689612,571.1867314253,-0.0000102199,0.0000640477,-0.1595672249,32768,20260824,104,3.0000000000,true,0.7634116095,571.1980419885,0.0000095818,0.0000630002,40000,20260824,192,0.0384563601,-0.0000514343,parity_forward
daily,META,2026-08-17,1530,essvi_g05,ok,,3M,0.2500000000,false,false,575.2407099683,575.3559997872,0.0002004201,0.0002625322,0.7634116095,32768,20260824,104,3.0000000000,true,0.7634116095,575.2153409590,-0.0000441016,0.0002386832,40000,20260824,192,0.0410674979,-0.0006650506,parity_forward
daily,META,2026-08-17,1530,essvi_g05,ok,,6M,0.5000000000,false,false,581.5337011242,581.3187555565,-0.0003696184,0.0005443276,-0.6790366433,32768,20260824,104,3.0000000000,true,0.7634116095,581.3222084666,-0.0003636808,0.0004788108,40000,20260824,192,0.0422944421,-0.0015914874,parity_forward
daily,META,2026-08-17,1530,essvi_gfree,ok,,1M,0.0833333333,false,false,571.1925689612,571.1879817587,-0.0000080309,0.0000617612,-0.1300317548,32768,20260824,104,3.0000000000,true,0.7992888222,571.1968950787,0.0000075738,0.0000629264,40000,20260824,192,0.0384563601,-0.0000514343,parity_forward
daily,META,2026-08-17,1530,essvi_gfree,ok,,3M,0.2500000000,false,false,575.2407099683,575.3602889646,0.0002078764,0.0002600768,0.7992888222,32768,20260824,104,3.0000000000,true,0.7992888222,575.2148093724,-0.0000450257,0.0002376631,40000,20260824,192,0.0410674979,-0.0006650506,parity_forward
daily,META,2026-08-17,1530,essvi_gfree,ok,,6M,0.5000000000,false,false,581.5337011242,581.3035149469,-0.0003958260,0.0005180660,-0.7640455396,32768,20260824,104,3.0000000000,true,0.7992888222,581.3249325027,-0.0003589966,0.0004602995,40000,20260824,192,0.0422944421,-0.0015914874,parity_forward
